Search Name,Address,Address Lat,Address Long,Nearest MRT Station,Nearest MRT Distance,Nearest Mall Name,Nearest Mall Distance,Nearest NPC,Nearest NPC Distance
640 BEDOK RESERVOIR RD,640 BEDOK RESERVOIR ROAD,1.33210132151895,103.904953194958,KAKI BUKIT MRT STATION (DT28),0.5034640020112646,SINGAPORE POST CENTRE,1.8367285681822254,Marine Parade Neighbourhood Police Centre,3.0610744386203836
160 BEDOK STH AVE 3,160 BEDOK SOUTH AVENUE 3,1.31925982986372,103.945202877473,TANAH MERAH MRT STATION (EW4),0.8906484515348604,BEDOK MALL,1.8743918920036053,Bedok Neighbourhood Police Centre,1.7480510159651448
94C BEDOK NTH AVE 4,94C BEDOK NORTH AVENUE 4,1.33361429610515,103.942628254514,TANAH MERAH MRT STATION (EW4),0.8256930422421443,EASTPOINT MALL,1.535471334694421,Bedok Neighbourhood Police Centre,0.626947261444263
22 SIN MING RD,22 SIN MING ROAD,1.3572844410824,103.839396679952,UPPER THOMSON MRT STATION (TE8),0.789630547587642,THOMSON PLAZA,1.06112949788601,Bishan Neighbourhood Police Centre,0.9258823236111394
407 SIN MING AVE,407 SIN MING AVENUE,1.36345320627772,103.834214627275,BRIGHT HILL MRT STATION (TE7),0.14805989422067933,THOMSON PLAZA,1.1000846537360025,Bishan Neighbourhood Police Centre,1.6262444994563443
105 BISHAN ST 12,105 BISHAN STREET 12,1.34589493632505,103.847365252767,BISHAN MRT STATION (NS17),0.5565278028121379,JUNCTION 8,0.5330394399597795,Toa Payoh Neighbourhood Police Centre,1.2996486302562062
167 BISHAN ST 13,167 BISHAN STREET 13,1.34800341123895,103.855395747158,BISHAN MRT STATION (CC15),0.7869067399249073,JUNCTION 8,0.7873848807338617,Bishan Neighbourhood Police Centre,1.3849873293255612
111 BISHAN ST 12,111 BISHAN STREET 12,1.34706752664279,103.848063665404,BISHAN MRT STATION (NS17),0.419462934381365,JUNCTION 8,0.3874123977425207,Bishan Neighbourhood Police Centre,1.1947132964968206
181 BISHAN ST 13,181 BISHAN STREET 13,1.34913809640172,103.852878507674,BISHAN MRT STATION (CC15),0.48096335371271504,JUNCTION 8,0.4815256654673116,Bishan Neighbourhood Police Centre,1.122122943826732
166 BISHAN ST 13,166 BISHAN STREET 13,1.34886345078255,103.855225779214,BISHAN MRT STATION (CC15),0.7293833409738245,JUNCTION 8,0.740882059760746,Bishan Neighbourhood Police Centre,1.2988170352072819
109 BISHAN ST 12,109 BISHAN STREET 12,1.34675059587742,103.847990168368,BISHAN MRT STATION (NS17),0.4549304534159381,JUNCTION 8,0.4235766045149046,Bishan Neighbourhood Police Centre,1.2297012720175606
115 BISHAN ST 12,115 BISHAN STREET 12,1.34791838898824,103.84875012549,BISHAN MRT STATION (NS17),0.3316732398372162,JUNCTION 8,0.284980249997925,Bishan Neighbourhood Police Centre,1.1055231715077598
260 BISHAN ST 22,260 BISHAN STREET 22,1.35961376765045,103.842187438495,BRIGHT HILL MRT STATION (TE7),1.110787847511101,JUNCTION 8,1.2510481727399634,Bishan Neighbourhood Police Centre,0.6459086720680737
275A BISHAN ST 24,275A BISHAN STREET 24,1.35673539047075,103.843519752733,BISHAN MRT STATION (NS17),0.8331396032042799,JUNCTION 8,0.9072050727181009,Bishan Neighbourhood Police Centre,0.4807014644374348
214 BISHAN ST 23,214 BISHAN STREET 23,1.35751189682984,103.848303415822,BISHAN MRT STATION (CC15),0.6952274075728755,JUNCTION 8,0.7834222864105123,Bishan Neighbourhood Police Centre,0.07369552679354034
182 BISHAN ST 13,182 BISHAN STREET 13,1.35020582481902,103.853049203745,BISHAN MRT STATION (CC15),0.4517225102824034,JUNCTION 8,0.4777360082643824,Bishan Neighbourhood Police Centre,1.0327440856942105
448 BRIGHT HILL DR,448 BRIGHT HILL DRIVE,1.35840616993705,103.831431580561,UPPER THOMSON MRT STATION (TE8),0.4726582454296937,THOMSON PLAZA,0.4665845303986815,Bishan Neighbourhood Police Centre,1.8107254963326718
402 SIN MING AVE,402 SIN MING AVENUE,1.36276886630643,103.832758890176,BRIGHT HILL MRT STATION (TE7),0.05911836305956128,THOMSON PLAZA,0.9735638755707565,Bishan Neighbourhood Police Centre,1.7511701804001074
128 BISHAN ST 12,128 BISHAN STREET 12,1.34608831988483,103.850466820468,BISHAN MRT STATION (NS17),0.5879846057487166,JUNCTION 8,0.5240094039133152,Toa Payoh Neighbourhood Police Centre,1.274577104492999
303 SHUNFU RD,303 SHUNFU ROAD,1.34976942860988,103.83847650474,MARYMOUNT MRT STATION (CC16),0.15818655717595878,THOMSON PLAZA,1.0416997964475667,Bishan Neighbourhood Police Centre,1.3608723366645503
231 BISHAN ST 23,231 BISHAN STREET 23,1.35729122854977,103.845845690555,BISHAN MRT STATION (CC15),0.7586886150321672,JUNCTION 8,0.8236469560113637,Bishan Neighbourhood Police Centre,0.21492912588596344
134 BISHAN ST 12,134 BISHAN STREET 12,1.34541104764477,103.852079804354,BISHAN MRT STATION (CC15),0.7334006835163982,JUNCTION 8,0.6737986185566333,Toa Payoh Neighbourhood Police Centre,1.2125946272061519
342 BT BATOK ST 34,342 BUKIT BATOK STREET 34,1.36258323081948,103.748574945077,BUKIT GOMBAK MRT STATION (NS3),0.5681897658298048,CATHAY CINEPLEX WEST MALL,1.3902064521322508,Bukit Batok Neighbourhood Police Centre,1.8620828835150174
530 BT BATOK ST 51,530 BUKIT BATOK STREET 51,1.35618199232172,103.751093390961,BUKIT GOMBAK MRT STATION (NS3),0.2810665588214535,CATHAY CINEPLEX WEST MALL,0.7081301980311833,Bukit Batok Neighbourhood Police Centre,1.1403493186381006
145 BT BATOK ST 11,145 BUKIT BATOK STREET 11,1.34997305498668,103.743724852615,BUKIT BATOK MRT STATION (NS2),0.6577335385359846,CATHAY CINEPLEX WEST MALL,0.6103371639511839,Jurong East Neighbourhood Police Centre,1.3116230271115135
528 BT BATOK ST 51,528 BUKIT BATOK STREET 51,1.35665146828264,103.751091825657,BUKIT GOMBAK MRT STATION (NS3),0.23139604583536336,CATHAY CINEPLEX WEST MALL,0.7581180942774464,Bukit Batok Neighbourhood Police Centre,1.177081431889983
537 BT BATOK ST 52,537 BUKIT BATOK STREET 52,1.35511516448647,103.750877888291,BUKIT GOMBAK MRT STATION (NS3),0.4018151016002863,CATHAY CINEPLEX WEST MALL,0.5878417768899125,Bukit Batok Neighbourhood Police Centre,1.0807488526311078
213 BT BATOK ST 21,213 BUKIT BATOK STREET 21,1.34681845451426,103.752496875347,BUKIT BATOK MRT STATION (NS2),0.40837624495645974,CATHAY CINEPLEX WEST MALL,0.5158547960893325,Bukit Batok Neighbourhood Police Centre,0.7165471309411294
219 BT BATOK ST 21,219 BUKIT BATOK STREET 21,1.34720729813155,103.754999726682,BUKIT BATOK MRT STATION (NS2),0.6371990067936042,CATHAY CINEPLEX WEST MALL,0.7189856232141663,Bukit Batok Neighbourhood Police Centre,0.4449833427199176
235 BT BATOK EAST AVE 5,235 BUKIT BATOK EAST AVENUE 5,1.34848352110457,103.756300449103,BUKIT BATOK MRT STATION (NS2),0.751069157399623,CATHAY CINEPLEX WEST MALL,0.8079506878404527,Bukit Batok Neighbourhood Police Centre,0.2565367728842681
130 BT BATOK WEST AVE 6,130 BUKIT BATOK WEST AVENUE 6,1.35106126001126,103.745857351625,BUKIT BATOK MRT STATION (NS2),0.4699562172285162,CATHAY CINEPLEX WEST MALL,0.388218938287732,Bukit Batok Neighbourhood Police Centre,1.424455744399266
212 BT BATOK ST 21,212 BUKIT BATOK STREET 21,1.34719281119437,103.752217334445,BUKIT BATOK MRT STATION (NS2),0.35877593004587416,CATHAY CINEPLEX WEST MALL,0.4645112357068317,Bukit Batok Neighbourhood Police Centre,0.7325000858497789
346 BT BATOK ST 34,346 BUKIT BATOK STREET 34,1.362471403915,103.750561080651,BUKIT GOMBAK MRT STATION (NS3),0.4504400922680337,CATHAY CINEPLEX WEST MALL,1.3840826386623915,Bukit Batok Neighbourhood Police Centre,1.7293749715403381
226 BT BATOK CTRL,226 BUKIT BATOK CENTRAL,1.34873337819665,103.753174278473,BUKIT BATOK MRT STATION (NS2),0.40244278963800234,CATHAY CINEPLEX WEST MALL,0.4656417875392378,Bukit Batok Neighbourhood Police Centre,0.5959079815450117
247 BT BATOK EAST AVE 5,247 BUKIT BATOK EAST AVENUE 5,1.34992721242157,103.75698028632,BUKIT BATOK MRT STATION (NS2),0.8301226647192911,CATHAY CINEPLEX WEST MALL,0.8635555254931715,Bukit Batok Neighbourhood Police Centre,0.19399408346078442
169 BT BATOK WEST AVE 8,169 BUKIT BATOK WEST AVENUE 8,1.34660733553492,103.740909286964,BUKIT BATOK MRT STATION (NS2),0.9994629416291021,CATHAY CINEPLEX WEST MALL,1.0014136419036852,Jurong East Neighbourhood Police Centre,0.8287168626740891
154 BT BATOK ST 11,154 BUKIT BATOK STREET 11,1.34773558349504,103.743984048754,BUKIT BATOK MRT STATION (NS2),0.637123210291324,CATHAY CINEPLEX WEST MALL,0.6379221590505721,Jurong East Neighbourhood Police Centre,1.1313238306873172
260 BT BATOK EAST AVE 4,260 BUKIT BATOK EAST AVENUE 4,1.35091259231107,103.759021061327,BUKIT BATOK MRT STATION (NS2),1.071583853925353,CATHAY CINEPLEX WEST MALL,1.0939738799685492,Bukit Batok Neighbourhood Police Centre,0.2080692794091442
360 BT BATOK ST 31,360 BUKIT BATOK STREET 31,1.36106704830424,103.750625432011,BUKIT GOMBAK MRT STATION (NS3),0.3022143791192223,CATHAY CINEPLEX WEST MALL,1.2298504368013194,Bukit Batok Neighbourhood Police Centre,1.5932586341869246
217 BT BATOK ST 21,217 BUKIT BATOK STREET 21,1.34673392184416,103.754727840299,BUKIT BATOK MRT STATION (NS2),0.6281499978434255,CATHAY CINEPLEX WEST MALL,0.7180347889881984,Bukit Batok Neighbourhood Police Centre,0.49761885921571075
178 BT BATOK WEST AVE 8,178 BUKIT BATOK WEST AVENUE 8,1.3460546058333,103.742605870907,BUKIT BATOK MRT STATION (NS2),0.841681054602638,CATHAY CINEPLEX WEST MALL,0.8611949466929654,Jurong East Neighbourhood Police Centre,0.8898812921144222
265 BT BATOK EAST AVE 4,265 BUKIT BATOK EAST AVENUE 4,1.3500084019244,103.759862833782,BUKIT BATOK MRT STATION (NS2),1.1497105638621203,CATHAY CINEPLEX WEST MALL,1.183826009578566,Bukit Batok Neighbourhood Police Centre,0.17951110626521458
134 BT BATOK WEST AVE 6,134 BUKIT BATOK WEST AVENUE 6,1.35159086987043,103.74450960649,BUKIT BATOK MRT STATION (NS2),0.6299852060725477,CATHAY CINEPLEX WEST MALL,0.5486877683954342,Jurong East Neighbourhood Police Centre,1.5100520596507698
301 BT BATOK ST 31,301 BUKIT BATOK STREET 31,1.35676942740178,103.748774260571,BUKIT GOMBAK MRT STATION (NS3),0.3929552424973623,CATHAY CINEPLEX WEST MALL,0.7435322458299038,Bukit Batok Neighbourhood Police Centre,1.37827324707713
289E BT BATOK ST 25,289E BUKIT BATOK STREET 25,1.34421030208672,103.759205458315,BUKIT BATOK MRT STATION (NS2),1.1982272387937385,CATHAY CINEPLEX WEST MALL,1.2892484930162322,Bukit Batok Neighbourhood Police Centre,0.5500120828196159
244 BT BATOK EAST AVE 5,244 BUKIT BATOK EAST AVENUE 5,1.34918269764742,103.757239164878,BUKIT BATOK MRT STATION (NS2),0.8530902607952929,CATHAY CINEPLEX WEST MALL,0.8979029883427917,Bukit Batok Neighbourhood Police Centre,0.14280464749759134
248 BT BATOK EAST AVE 5,248 BUKIT BATOK EAST AVENUE 5,1.35025884075015,103.756604724025,BUKIT BATOK MRT STATION (NS2),0.7941800251973858,CATHAY CINEPLEX WEST MALL,0.8217963189385735,Bukit Batok Neighbourhood Police Centre,0.24849952097584974
290D BT BATOK EAST AVE 3,290D BUKIT BATOK EAST AVENUE 3,1.34441149917173,103.757461511579,BUKIT BATOK MRT STATION (NS2),1.0170446897585332,CATHAY CINEPLEX WEST MALL,1.113688381062115,Bukit Batok Neighbourhood Police Centre,0.5354922145100255
395 BT BATOK WEST AVE 5,395 BUKIT BATOK WEST AVENUE 5,1.36631689866947,103.752287629198,BUKIT GOMBAK MRT STATION (NS3),0.858569759145661,HILLION MALL,1.7864007110190554,Bukit Batok Neighbourhood Police Centre,2.0350408240403755
642 BT BATOK CTRL,642 BUKIT BATOK CENTRAL,1.34900647948549,103.751706683374,BUKIT BATOK MRT STATION (NS2),0.2379330291040815,CATHAY CINEPLEX WEST MALL,0.3024890953924887,Bukit Batok Neighbourhood Police Centre,0.7576710101284231
185 BT BATOK WEST AVE 6,185 BUKIT BATOK WEST AVENUE 6,1.34703672763612,103.744977459595,BUKIT BATOK MRT STATION (NS2),0.5563509846734226,CATHAY CINEPLEX WEST MALL,0.5810229769378504,Jurong East Neighbourhood Police Centre,1.1543394151062172
106 BT BATOK CTRL,106 BUKIT BATOK CENTRAL,1.3482223088624,103.74718849849,BUKIT BATOK MRT STATION (NS2),0.2793051791080255,CATHAY CINEPLEX WEST MALL,0.30684275671958766,Bukit Batok Neighbourhood Police Centre,1.2636997744059246
210 BT BATOK ST 21,210 BUKIT BATOK STREET 21,1.34548008232168,103.74995609585,BUKIT BATOK MRT STATION (NS2),0.39746852096347507,CATHAY CINEPLEX WEST MALL,0.5199830764353993,Bukit Batok Neighbourhood Police Centre,1.0341702516173334
386 BT BATOK WEST AVE 5,386 BUKIT BATOK WEST AVENUE 5,1.36393942184816,103.752556035691,BUKIT GOMBAK MRT STATION (NS3),0.5985030110391569,CATHAY CINEPLEX WEST MALL,1.5833977391215495,Bukit Batok Neighbourhood Police Centre,1.7773978286705456
394 BT BATOK WEST AVE 5,394 BUKIT BATOK WEST AVENUE 5,1.36642311199961,103.752688625262,BUKIT GOMBAK MRT STATION (NS3),0.8743165347684634,HILLION MALL,1.7484078338750992,Bukit Batok Neighbourhood Police Centre,2.031484939482398
190 BT BATOK WEST AVE 6,190 BUKIT BATOK WEST AVENUE 6,1.3453856199951,103.746045480153,BUKIT BATOK MRT STATION (NS2),0.5636640150505982,CATHAY CINEPLEX WEST MALL,0.6312862683340524,Jurong East Neighbourhood Police Centre,1.1413631759015617
206 BT BATOK ST 21,206 BUKIT BATOK STREET 21,1.34667192602747,103.749383473832,BUKIT BATOK MRT STATION (NS2),0.2633614161001204,CATHAY CINEPLEX WEST MALL,0.3813343088811116,Bukit Batok Neighbourhood Police Centre,1.0513734329557975
211 BT BATOK ST 21,211 BUKIT BATOK STREET 21,1.34600090748097,103.750367726623,BUKIT BATOK MRT STATION (NS2),0.34875431910994376,CATHAY CINEPLEX WEST MALL,0.4731982708120376,Bukit Batok Neighbourhood Police Centre,0.9700893146017536
391 BT BATOK WEST AVE 5,391 BUKIT BATOK WEST AVENUE 5,1.36585374932576,103.752728543207,BUKIT GOMBAK MRT STATION (NS3),0.8120097853980497,HILLION MALL,1.7944377512463412,Bukit Batok Neighbourhood Police Centre,1.970134925567082
205 BT BATOK ST 21,205 BUKIT BATOK STREET 21,1.34712172862216,103.750057276189,BUKIT BATOK MRT STATION (NS2),0.21944907734574653,CATHAY CINEPLEX WEST MALL,0.343880211948574,Bukit Batok Neighbourhood Police Centre,0.9665448757921032
193 BT BATOK WEST AVE 6,193 BUKIT BATOK WEST AVENUE 6,1.34600894344315,103.744423616373,BUKIT BATOK MRT STATION (NS2),0.6632785079792877,CATHAY CINEPLEX WEST MALL,0.7001507653675711,Jurong East Neighbourhood Police Centre,1.033270458324172
624 BT BATOK CTRL,624 BUKIT BATOK CENTRAL,1.35134146122049,103.749508645854,BUKIT BATOK MRT STATION (NS2),0.25673534952246474,CATHAY CINEPLEX WEST MALL,0.1421891343404499,Bukit Batok Neighbourhood Police Centre,1.0322159941145856
290A BT BATOK ST 24,290A BUKIT BATOK STREET 24,1.34326273087543,103.756531451656,BUKIT BATOK MRT STATION (NS2),1.0055853315037642,CATHAY CINEPLEX WEST MALL,1.1132112959921765,Bukit Batok Neighbourhood Police Centre,0.6867155569483694
141 BT BATOK ST 11,141 BUKIT BATOK STREET 11,1.35044171803071,103.743212010475,BUKIT BATOK MRT STATION (NS2),0.7235414169447377,CATHAY CINEPLEX WEST MALL,0.6682900230172171,Jurong East Neighbourhood Police Centre,1.3259308550254696
120 BT BATOK CTRL,120 BUKIT BATOK CENTRAL,1.3510594273469,103.747712277505,BUKIT BATOK MRT STATION (NS2),0.3053574815109564,CATHAY CINEPLEX WEST MALL,0.19827293292973427,Bukit Batok Neighbourhood Police Centre,1.2210305108805042
289A BT BATOK ST 25,289A BUKIT BATOK STREET 25,1.34448980917027,103.760517162484,BUKIT BATOK MRT STATION (NS2),1.3180002531933284,CATHAY CINEPLEX WEST MALL,1.402717390172565,Bukit Batok Neighbourhood Police Centre,0.5595066934413557
10 JLN BT HO SWEE,10 JALAN BUKIT HO SWEE,1.28745837020188,103.832675765986,HAVELOCK MRT STATION (TE16),0.15422677463624324,TIONG BAHRU PLAZA,0.6390009026297985,Bukit Merah West Neighbourhood Police Centre,1.0514681415155882
2 JLN BT HO SWEE,2 JALAN BUKIT HO SWEE,1.28728822015938,103.831873006286,HAVELOCK MRT STATION (TE16),0.23360094017184713,TIONG BAHRU PLAZA,0.5478388305437224,Bukit Merah West Neighbourhood Police Centre,0.9602513815519815
45 TELOK BLANGAH DR,45 TELOK BLANGAH DRIVE,1.27175707090153,103.809560438327,TELOK BLANGAH MRT STATION (CC28),0.11894224672444419,ALEXANDRA RETAIL CENTRE (ARC),0.9454225887734774,Queenstown Neighbourhood Police Centre,1.9932271703718176
36 BEO CRES,36 BEO CRESCENT,1.28835977080873,103.827056911096,TIONG BAHRU MRT STATION (EW17),0.254676372774096,TIONG BAHRU PLAZA,0.21141879297818297,Bukit Merah West Neighbourhood Police Centre,0.5087821097277563
20 TELOK BLANGAH CRES,20 TELOK BLANGAH CRESCENT,1.27691594809877,103.821818722889,TIONG BAHRU MRT STATION (EW17),1.1977823008050474,TIONG BAHRU PLAZA,1.2081860266272315,Bukit Merah West Neighbourhood Police Centre,0.98240685085251
16 TAMAN HO SWEE,16 TAMAN HO SWEE,1.2880016960752,103.831614592325,HAVELOCK MRT STATION (TE16),0.22617753880841804,TIONG BAHRU PLAZA,0.5393070855462065,Bukit Merah West Neighbourhood Police Centre,0.9511698619646459
32 TELOK BLANGAH RISE,32 TELOK BLANGAH RISE,1.27313105297407,103.821662863346,HARBOURFRONT MRT STATION (NE1 / CC29),0.8609619610320813,VIVOCITY,0.9853161813113954,Bukit Merah West Neighbourhood Police Centre,1.4007881936662736
33 TELOK BLANGAH WAY,33 TELOK BLANGAH WAY,1.27436196353296,103.822184004574,HARBOURFRONT MRT STATION (NE1 / CC29),1.0003510113471623,VIVOCITY,1.1196809670004113,Bukit Merah West Neighbourhood Police Centre,1.2578264462302033
142 JLN BT MERAH,142 JALAN BUKIT MERAH,1.27700823497374,103.828056201882,TIONG BAHRU MRT STATION (EW17),1.0135208181131585,TIONG BAHRU PLAZA,1.0572190657314608,Bukit Merah West Neighbourhood Police Centre,1.0873831932403062
131 JLN BT MERAH,131 JALAN BUKIT MERAH,1.2801894226101,103.828178445611,TIONG BAHRU MRT STATION (EW17),0.662543752662987,TIONG BAHRU PLAZA,0.7090255057616984,Bukit Merah West Neighbourhood Police Centre,0.8032690202105685
30 JLN KLINIK,30 JALAN KLINIK,1.28766976882827,103.828202949008,TIONG BAHRU MRT STATION (EW17),0.19356393750051962,TIONG BAHRU PLAZA,0.18857711306795288,Bukit Merah West Neighbourhood Police Centre,0.5810433911464233
63 TELOK BLANGAH HTS,63 TELOK BLANGAH HEIGHTS,1.27483128151468,103.810941362052,TELOK BLANGAH MRT STATION (CC28),0.4770403373211703,DEPOT HEIGHTS SHOPPING CENTRE,0.6725399752794335,Queenstown Neighbourhood Police Centre,1.7544794068589422
61 TELOK BLANGAH HTS,61 TELOK BLANGAH HEIGHTS,1.27570500784019,103.812007084346,TELOK BLANGAH MRT STATION (CC28),0.6092939552690546,DEPOT HEIGHTS SHOPPING CENTRE,0.6024507318283657,Bukit Merah West Neighbourhood Police Centre,1.6783157280543235
116 BT MERAH VIEW,116 BUKIT MERAH VIEW,1.28513427067055,103.821532226321,TIONG BAHRU MRT STATION (EW17),0.6660776750245815,TIONG BAHRU PLAZA,0.627076267818379,Bukit Merah West Neighbourhood Police Centre,0.21423282498927915
44 TELOK BLANGAH DR,44 TELOK BLANGAH DRIVE,1.27140883340015,103.810887524155,TELOK BLANGAH MRT STATION (CC28),0.14753205287488355,DEPOT HEIGHTS SHOPPING CENTRE,1.0513035935254422,Queenstown Neighbourhood Police Centre,2.0878775020603766
24 BEO CRES,24 BEO CRESCENT,1.28852535171166,103.828458597142,TIONG BAHRU MRT STATION (EW17),0.2920150590022734,TIONG BAHRU PLAZA,0.28025630201083684,Bukit Merah West Neighbourhood Police Centre,0.6491782192823404
78 INDUS RD,78 INDUS ROAD,1.29130442807028,103.827447793798,TIONG BAHRU MRT STATION (EW17),0.5784248835432023,VALLEY POINT,0.1970926086010245,Bukit Merah West Neighbourhood Police Centre,0.7769432673817476
55 TELOK BLANGAH DR,55 TELOK BLANGAH DRIVE,1.27396036035569,103.812149525435,TELOK BLANGAH MRT STATION (CC28),0.44875281180587023,DEPOT HEIGHTS SHOPPING CENTRE,0.7928486230201919,Bukit Merah West Neighbourhood Police Centre,1.8004935171372403
130 BT MERAH VIEW,130 BUKIT MERAH VIEW,1.28458712798457,103.824360319186,TIONG BAHRU MRT STATION (EW17),0.38209101525728323,TIONG BAHRU PLAZA,0.3611470738012621,Bukit Merah West Neighbourhood Police Centre,0.15584758443817062
122 BT MERAH LANE 1,122 BUKIT MERAH LANE 1,1.2864588189976,103.804200246716,QUEENSTOWN MRT STATION (EW19),0.9236691034744877,QUEENSWAY SHOPPING CENTRE,0.15470730910689698,Queenstown Neighbourhood Police Centre,0.2608511684228977
80C TELOK BLANGAH ST 31,80C TELOK BLANGAH STREET 31,1.27349435644809,103.807229362471,TELOK BLANGAH MRT STATION (CC28),0.41874058009891496,ALEXANDRA RETAIL CENTRE (ARC),0.6521754797640766,Queenstown Neighbourhood Police Centre,1.7253988394697701
50 MOH GUAN TER,50 MOH GUAN TERRACE,1.28407984956888,103.830525506982,TIONG BAHRU MRT STATION (EW17),0.4096949476647453,TIONG BAHRU PLAZA,0.47143984201604977,Bukit Merah West Neighbourhood Police Centre,0.8101390586391959
47 MOH GUAN TER,47 MOH GUAN TERRACE,1.28420581657007,103.831063385283,TIONG BAHRU MRT STATION (EW17),0.4541724791050158,TIONG BAHRU PLAZA,0.5150561165816955,Bukit Merah West Neighbourhood Police Centre,0.8660618623536421
54 HAVELOCK RD,54 HAVELOCK ROAD,1.28930893190551,103.829233342268,TIONG BAHRU MRT STATION (EW17),0.4082105361929194,TIONG BAHRU PLAZA,0.40153793953662226,Bukit Merah West Neighbourhood Police Centre,0.768002925648551
101 HENDERSON CRES,101 HENDERSON CRESCENT,1.29071799751539,103.821625207737,REDHILL MRT STATION (EW18),0.5561706104609974,VALLEY POINT,0.6577799588475822,Bukit Merah West Neighbourhood Police Centre,0.6014554778930542
23 TELOK BLANGAH CRES,23 TELOK BLANGAH CRESCENT,1.27608072351135,103.820839521286,HARBOURFRONT MRT STATION (NE1 / CC29),1.1913010199976541,DEPOT HEIGHTS SHOPPING CENTRE,1.2865862627866917,Bukit Merah West Neighbourhood Police Centre,1.0969975208530558
106 HENDERSON CRES,106 HENDERSON CRESCENT,1.28942607947152,103.822276781927,REDHILL MRT STATION (EW18),0.6158353150829929,TIONG BAHRU PLAZA,0.6215594329358329,Bukit Merah West Neighbourhood Police Centre,0.4425013177049691
